;fit_time;score_time;estimator;test_roc_auc;train_roc_auc;test_average_precision;train_average_precision;test_f1;train_f1;test_precision;train_precision;test_recall;train_recall;test_balanced_accuracy;train_balanced_accuracy;n_train;n_test;repeat;fold;cv_mdsum
0;0.7045516967773438;0.1239621639251709;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;0;0;0e771c1190ea4a0ce23c7d5b46c62924
1;0.7031404972076416;0.12227535247802734;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;0;1;0e771c1190ea4a0ce23c7d5b46c62924
2;0.7056372165679932;0.12272763252258301;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;0;2;0e771c1190ea4a0ce23c7d5b46c62924
3;0.7037386894226074;0.12357735633850098;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;0;3;0e771c1190ea4a0ce23c7d5b46c62924
4;0.7064321041107178;0.1209108829498291;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.2323076923076923;0.23237631376570111;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15604;3900;0;4;0e771c1190ea4a0ce23c7d5b46c62924
5;0.7036635875701904;0.12284708023071289;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;1;0;0e771c1190ea4a0ce23c7d5b46c62924
6;0.7060661315917969;0.12339901924133301;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;1;1;0e771c1190ea4a0ce23c7d5b46c62924
7;0.7282552719116211;0.12261414527893066;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;1;2;0e771c1190ea4a0ce23c7d5b46c62924
8;0.7061443328857422;0.12266016006469727;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;1;3;0e771c1190ea4a0ce23c7d5b46c62924
9;0.7032108306884766;0.12319517135620117;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.2323076923076923;0.23237631376570111;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15604;3900;1;4;0e771c1190ea4a0ce23c7d5b46c62924
10;0.7043399810791016;0.12261271476745605;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;2;0;0e771c1190ea4a0ce23c7d5b46c62924
11;0.7025291919708252;0.12231183052062988;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;2;1;0e771c1190ea4a0ce23c7d5b46c62924
12;0.7044579982757568;0.12244129180908203;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;2;2;0e771c1190ea4a0ce23c7d5b46c62924
13;0.7022500038146973;0.12279534339904785;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;2;3;0e771c1190ea4a0ce23c7d5b46c62924
14;0.7096517086029053;0.12013673782348633;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.2323076923076923;0.23237631376570111;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15604;3900;2;4;0e771c1190ea4a0ce23c7d5b46c62924
15;0.7033889293670654;0.12253642082214355;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;3;0;0e771c1190ea4a0ce23c7d5b46c62924
16;0.7055044174194336;0.12235260009765625;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;3;1;0e771c1190ea4a0ce23c7d5b46c62924
17;0.7046213150024414;0.12277340888977051;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;3;2;0e771c1190ea4a0ce23c7d5b46c62924
18;0.7026984691619873;0.12265753746032715;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;3;3;0e771c1190ea4a0ce23c7d5b46c62924
19;0.7033042907714844;0.12127494812011719;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.2323076923076923;0.23237631376570111;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15604;3900;3;4;0e771c1190ea4a0ce23c7d5b46c62924
20;0.7066750526428223;0.12306404113769531;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;4;0;0e771c1190ea4a0ce23c7d5b46c62924
21;0.7031698226928711;0.12263226509094238;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23224814150217893;0.23239120681920145;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;4;1;0e771c1190ea4a0ce23c7d5b46c62924
22;0.705331563949585;0.12293171882629395;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;4;2;0e771c1190ea4a0ce23c7d5b46c62924
23;0.7028088569641113;0.12269926071166992;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.23250448602922327;0.23232711658014485;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15603;3901;4;3;0e771c1190ea4a0ce23c7d5b46c62924
24;0.7070934772491455;0.12028980255126953;"Pipeline(steps=[('set_column_types',
                 SetColumnTypes(X_types={'GCOR': ['GCOR_.*'], 'GMD': ['GMD_.*'],
                                         'LCOR': ['LCOR.*'],
                                         'Surface': ['Surface_.*'],
                                         'fALFF': ['fALFF_.*']})),
                ('zscore', StandardScaler()), ('dummy', DummyClassifier())])";0.5;0.5;0.2323076923076923;0.23237631376570111;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;15604;3900;4;4;0e771c1190ea4a0ce23c7d5b46c62924
